ticker,title,url,time_published,summary,banner_image,source,source_domain,topic1,topic1_relevance_score,topic2,topic2_relevance_score,topic3,topic3_relevance_score,overall_sentiment_score,overall_sentiment_label
UPS,United Parcel Service  ( UPS )  Gains As Market Dips: What You Should Know,https://www.zacks.com/stock/news/2028873/united-parcel-service-ups-gains-as-market-dips-what-you-should-know,20221214T225023,"United Parcel Service (UPS) closed at $184.31 in the latest trading session, marking a +0.25% move from the prior day.",https://staticx-tuner.zacks.com/images/default_article_images/default36.jpg,Zacks Commentary,www.zacks.com,Earnings,0.976913,Energy & Transportation,1,Financial Markets,0.161647,0.207135,Somewhat-Bullish
UPS,United Parcel Service  ( UPS )  Outpaces Stock Market Gains: What You Should Know,https://www.zacks.com/stock/news/2031217/united-parcel-service-ups-outpaces-stock-market-gains-what-you-should-know,20221221T225010,"In the latest trading session, United Parcel Service (UPS) closed at $176.68, marking a +1.76% move from the previous day.",https://staticx-tuner.zacks.com/images/default_article_images/default181.jpg,Zacks Commentary,www.zacks.com,Earnings,0.972476,Energy & Transportation,1,Financial Markets,0.316726,0.159201,Somewhat-Bullish
UPS,UPS: 3 Shipping Stocks to Buy Amid the Holiday Shopping Surge,https://stocknews.com/news/ups-ulh-vtol-3-shipping-stocks-to-buy-amid-the-holiday-shopping-surge/,20221207T173730,"Buyers and sellers always look up to the holiday season. Despite the high inflation, consumer spending has remained resilient. According to the Commerce Department, consumer spending increased 0.8% sequentially in October, posting its highest gain since June. Also, the U.S.",https://stocknews.com/wp-content/uploads/2021/05/shutterstock_560404090-1-scaled.jpg,Stocknews.com,stocknews.com,Economy - Monetary,0.310843,Financial Markets,0.623304,Earnings,0.999993,0.309765,Somewhat-Bullish
UPS,"Investors Heavily Search United Parcel Service, Inc.  ( UPS ) : Here is What You Need to Know",https://www.zacks.com/stock/news/2031850/investors-heavily-search-united-parcel-service-inc-ups-here-is-what-you-need-to-know,20221223T140008,"Zacks.com users have recently been watching UPS (UPS) quite a bit. Thus, it is worth knowing the facts that could determine the stock's prospects.",https://staticx-tuner.zacks.com/images/default_article_images/default122.jpg,Zacks Commentary,www.zacks.com,Earnings,1,Energy & Transportation,1,Financial Markets,0.5855,0.197843,Somewhat-Bullish
UPS,"Here is What to Know Beyond Why United Parcel Service, Inc.  ( UPS )  is a Trending Stock",https://www.zacks.com/stock/news/2026726/here-is-what-to-know-beyond-why-united-parcel-service-inc-ups-is-a-trending-stock,20221208T140007,"Recently, Zacks.com users have been paying close attention to UPS (UPS). This makes it worthwhile to examine what the stock has in store.",https://staticx-tuner.zacks.com/images/default_article_images/default203.jpg,Zacks Commentary,www.zacks.com,Earnings,1,Energy & Transportation,1,Financial Markets,0.54554,0.199825,Somewhat-Bullish
UPS,3 Industrial Stocks To Watch In December 2022,https://stockmarket.com/featured/3-industrial-stocks-to-watch-in-december-2022-2022-11-30,20221130T193653,"As the calendar year comes to an end, it's time for investors to start thinking about their portfolios for the upcoming year. Industrial stocks can be a great option, as these companies can often provide steady returns and growth.",https://u3j7m9h7.rocketcdn.me/wp-content/uploads/2022/11/UPS-stock-chart.jpg,StockMarket.com,stockmarket.com,Financial Markets,0.999993,Manufacturing,0.333333,Earnings,0.990893,0.330357,Somewhat-Bullish
UPS,United Parcel Service  ( UPS )  is a Top-Ranked Value Stock: Should You Buy?,https://www.zacks.com/stock/news/2030560/united-parcel-service-ups-is-a-top-ranked-value-stock-should-you-buy,20221220T144008,"Wondering how to pick strong, market-beating stocks for your investment portfolio? Look no further than the Zacks Style Scores.",https://staticx-tuner.zacks.com/images/default_article_images/default324.jpg,Zacks Commentary,www.zacks.com,Earnings,0.838487,Energy & Transportation,1,Financial Markets,0.214378,0.308921,Somewhat-Bullish
UPS,2 Stocks Down 19% to 51% to Buy Right Now,https://www.fool.com/investing/2022/12/10/2-stocks-down-19-to-51-to-buy-right-now/,20221210T162800,"Tesla and UPS shares could fall further, but they are compelling long-term buys.",https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F712247%2F0x0-model3_02.jpg&op=resize&w=700,Motley Fool,www.fool.com,Economy - Monetary,0.158519,Financial Markets,0.999997,Manufacturing,0.5,0.19617,Somewhat-Bullish
UPS,UPS  ( UPS )  Up 8.2% Since Last Earnings Report: Can It Continue?,https://www.zacks.com/stock/news/2021976/ups-ups-up-82-since-last-earnings-report-can-it-continue,20221124T163103,UPS (UPS) reported earnings 30 days ago. What's next for the stock? We take a look at earnings estimates for some clues.,https://staticx-tuner.zacks.com/images/default_article_images/default122.jpg,Zacks Commentary,www.zacks.com,Earnings,0.983783,Energy & Transportation,1,Financial Markets,0.266143,0.072114,Neutral
UPS,"The Zacks Analyst Blog Highlights Broadcom, United Parcel Service, Amgen, America Movil and Manulife Financial",https://www.zacks.com/stock/news/2030942/the-zacks-analyst-blog-highlights-broadcom-united-parcel-service-amgen-america-movil-and-manulife-financial,20221221T135400,"Broadcom, United Parcel Service, Amgen, America Movil and Manulife Financial are part of the Zacks top Analyst Blog.",https://staticx-tuner.zacks.com/images/articles/main/f4/2111.jpg,Zacks Commentary,www.zacks.com,Life Sciences,0.2,Manufacturing,0.2,Earnings,0.995015,0.138323,Neutral
UPS,2 Warren Buffett Stocks to Buy Hand Over Fist in December,https://www.fool.com/investing/2022/12/03/warren-buffett-stocks-to-buy-in-december/,20221203T120000,Berkshire Hathaway owns small stakes in these two blue-chip stocks.,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F711220%2Fberkshire-hathaway-chief-executive-officer-warren-buffett.jpg&op=resize&w=700,Motley Fool,www.fool.com,Financial Markets,0.413559,Earnings,0.95493,Energy & Transportation,0.5,0.266388,Somewhat-Bullish
UPS,"Q4 Earnings Season Update and Analyst Reports for Broadcom, UPS & Amgen",https://www.zacks.com/research-daily/2030449/q4-earnings-season-update-and-analyst-reports-for-broadcom-ups-amgen,20221220T170400,"Today's Research Daily features update on the Q4 earnings season and new research reports on Broadcom (AVGO), UPS (UPS), Amgen (AMGN) and 16 other stocks.",https://staticx-tuner.zacks.com/images/default_article_images/default101.jpg,Zacks Commentary,www.zacks.com,Life Sciences,0.2,Manufacturing,0.2,Earnings,0.999939,0.175511,Somewhat-Bullish
UPS,3 Warren Buffett Dividend Stocks That Are Still Dirt Cheap,https://www.fool.com/investing/2022/11/13/3-warren-buffett-dividend-stocks-dirt-cheap/,20221113T110000,Investing in equal parts of these three stocks produces a dividend yield of 3.3%.,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F708195%2Fgettyimages-1300290917.jpg&op=resize&w=700,Motley Fool,www.fool.com,Life Sciences,0.333333,Financial Markets,1,Earnings,0.938238,0.284903,Somewhat-Bullish
UPS,Why This 1 Value Stock Could Be a Great Addition to Your Portfolio,https://www.zacks.com/stock/news/2020432/why-this-1-value-stock-could-be-a-great-addition-to-your-portfolio,20221121T144007,"Whether you're a value, growth, or momentum investor, finding strong stocks becomes easier with the Zacks Style Scores, a top feature of the Zacks Premium research service.",https://staticx-tuner.zacks.com/images/default_article_images/default339.jpg,Zacks Commentary,www.zacks.com,Earnings,0.769861,Energy & Transportation,1,Financial Markets,0.266143,0.382011,Bullish
UPS,UPS Investors Overlook 'Consistent Profitable Growth' In Face Of Macro Environment: Deutsche Bank - United Parcel Service  ( NYSE:UPS ),https://www.benzinga.com/analyst-ratings/analyst-color/22/11/29892258/ups-investors-overlook-consistent-profitable-growth-in-face-of-macro-environment-de,20221129T175037,"United Parcel Service Inc UPS shares may be ripe for a buying opportunity as investors focus on headwinds and overlook the profitable growth opportunity ahead, according to a newly bullish analyst. What To Know: Deutsche Bank on Tuesday upgraded UPS from Hold to Buy and raised the price target ...",https://cdn.benzinga.com/files/images/story/2022/11/29/5062095975_dfe0bc26b3_b.jpg?width=1200&height=800&fit=crop,Benzinga,www.benzinga.com,Earnings,0.360215,Energy & Transportation,1,Financial Markets,0.214378,0.444623,Bullish
UPS,Brownout For UPS Stock Presents Bearish Option Trade Idea,https://www.investors.com/research/options/brownout-for-ups-stock-presents-bearish-option-trade-idea/,20221229T150600,"United Parcel Service ( UPS ) dropped below its 50-day moving average Wednesday and closed near the low of the day. If UPS stock continues to struggle, traders might consider a bearish trade known as a bear put spread. A bear put spread is a debit spread, meaning that we need to pay the premium ...",https://www.investors.com/wp-content/uploads/2018/01/stock-UPS-02-shutter.jpg,Investors Business Daily,www.investors.com,Earnings,0.495866,Energy & Transportation,1,Financial Markets,0.999999,-0.02429,Neutral
UPS,FedEx  ( FDX )  to Report Q2 Earnings: What's in the Offing?,https://www.zacks.com/stock/news/2028216/fedex-fdx-to-report-q2-earnings-whats-in-the-offing,20221213T141900,High fuel surcharge revenues are likely to have boosted FedEx's (FDX) top line in second-quarter fiscal 2023.,https://staticx-tuner.zacks.com/images/articles/main/ca/171.jpg,Zacks Commentary,www.zacks.com,Earnings,0.995869,Energy & Transportation,1,,,0.066947,Neutral
UPS,"Zacks Industry Outlook Highlights United Parcel Service, Atlas Air Worldwide Holdings and Air Transport Services Group",https://www.zacks.com/stock/news/2015900/zacks-industry-outlook-highlights-united-parcel-service-atlas-air-worldwide-holdings-and-air-transport-services-group,20221109T112800,"United Parcel Service, Atlas Air Worldwide Holdings and Air Transport Services Group have been highlighted in this Industry Outlook article.",https://staticx-tuner.zacks.com/images/articles/main/ae/518.jpg,Zacks Commentary,www.zacks.com,Economy - Monetary,0.451494,Financial Markets,0.918141,Earnings,0.890401,0.091261,Neutral
UPS,UPS: 2 Shipping Stocks to Keep Your Eye on in Q4,https://stocknews.com/news/ups-ulh-2-shipping-stocks-to-keep-your-eye-on-in-q4/,20221116T161258,UPS: 2 Shipping Stocks to Keep Your Eye on in ...,https://stocknews.com/wp-content/uploads/2022/02/shutterstock_560404090-1-scaled.jpg,Stocknews.com,stocknews.com,Economy - Monetary,0.158519,Financial Markets,0.413559,Earnings,0.503496,0.090215,Neutral
UPS,3 High-Yield Dividend Stocks to Buy and Hold for Decades,https://www.fool.com/investing/2022/12/30/3-high-yield-dividend-stocks-buy-and-hold/,20221230T104500,Boost your passive income stream for 2023 with these quality companies.,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F713406%2Fgettyimages-1352825077.jpg&op=resize&w=700,Motley Fool,www.fool.com,Retail & Wholesale,0.333333,Financial Markets,0.999996,Manufacturing,0.333333,0.198729,Somewhat-Bullish
UPS,Can FedEx Stock Deliver More Gains? Here's What the Chart Says.,https://www.thestreet.com/investing/stocks/can-fedex-stock-deliver-more-gains-heres-what-the-chart-says,20221221T172300,"FedEx is rallying on its earnings report, but the stock is running into resistance. Here are the must-know levels now.",https://www.thestreet.com/.image/t_share/MTk0NjA0MDczMjE3OTU5MDc0/fdx-21_dec_2022_11_42.png,The Street,www.thestreet.com,Earnings,0.938238,Energy & Transportation,1,Financial Markets,0.996023,0.102845,Neutral
UPS,Is Your Investment Portfolio Down Big? 3 Dividend Stocks to Buy Now,https://www.fool.com/investing/2022/12/03/investment-portfolio-down-big-dividend-stocks-buy/,20221203T104500,"This basket of passive income powerhouse stocks blends growth, value, and income.",https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F711151%2Fa-person-sitting-on-a-tractor-looks-out-into-an-open-field-with-a-setting-sun-over-the-tree-line.jpg&op=resize&w=700,Motley Fool,www.fool.com,Economy - Monetary,0.310843,Financial Markets,0.999967,Earnings,0.857896,0.23828,Somewhat-Bullish
UPS,"Jobs report, Tesla truck, Asana surge and more: Friday's 5 things to know",https://www.foxbusiness.com/markets/jobs-report-tesla-truck-asana-surge-fridays-5-things-know,20221202T090812,"Here are the key events taking place on Friday JOBS REPORT: This week's key economic report, November's employment data out at 0830 ET Friday morning, will give investors further insight into the impact that higher borrowing costs are having on growth.",https://cf-images.us-east-1.prod.boltdns.net/v1/static/854081161001/cc695490-43bc-4126-a841-cf53e8576eaf/de592106-5dde-461c-890c-827db27923fd/1280x720/match/image.jpg,Fox Business News,www.foxbusiness.com,Retail & Wholesale,0.333333,Financial Markets,0.161647,Manufacturing,0.333333,-0.024071,Neutral
UPS,"Why Netflix, Alphabet, and UPS Stocks Slipped on Thursday",https://www.fool.com/investing/2022/11/17/why-netflix-alphabet-and-ups-stocks-slipped-on-thu/,20221117T171758,"If you think you know how high interest rates will go, you may be mistaken.",https://g.foolcdn.com/misc-assets/hp-sa-cumulative-growth-chart.png,Motley Fool,www.fool.com,Economy - Monetary,0.972193,Financial Markets,0.955357,Earnings,0.650727,0.140182,Neutral
UPS,This Is What Whales Are Betting On United Parcel Service - United Parcel Service  ( NYSE:UPS ),https://www.benzinga.com/markets/options/22/11/29662802/this-is-what-whales-are-betting-on-united-parcel-service,20221110T165423,"Someone with a lot of money to spend has taken a bullish stance on United Parcel Service UPS. We noticed this today when the big position showed up on publicly available options history that we track here at Benzinga. Whether this is an institution or just a wealthy individual, we don't know.",https://cdn.benzinga.com/files/images/story/2022/movers_image_21158.jpeg?width=1200&height=800&fit=crop,Benzinga,www.benzinga.com,Financial Markets,0.266143,Earnings,0.158519,Energy & Transportation,0.5,0.164044,Somewhat-Bullish
UPS,"UPS stock should be bought, analyst says, as slowing economy and labor worries are fully priced in",https://www.marketwatch.com/story/ups-stock-should-be-bought-analyst-says-as-slowing-economy-and-labor-worries-are-fully-priced-in-11669746582,20221129T182900,"UPS stock rallied Tuesday after Deutsche Bank's Amit Mehrotra raised his rating back to buy, saying macroeconomic and labor concerns have been fully priced in.",https://images.mktw.net/im-675432/social,MarketWatch,www.marketwatch.com,Earnings,0.360215,Energy & Transportation,1,Financial Markets,0.266143,0.121369,Neutral
UPS,"Mark Zuckerberg Takes Blame As Meta Lays Off 13% Of Workforce, Elon Musk's Tesla Stock Sale May Not Sit Well With Investors, Netflix Eyes Sports Leagues: Top Stories Wednesday, Nov. 09 - Apple  ( NASDAQ:AAPL ) , Amazon.com  ( NASDAQ:AMZN ) ",https://www.benzinga.com/general/biotech/22/11/29636493/mark-zuckerberg-takes-blame-as-meta-lays-off-13-of-workforce-elon-musks-tesla-stock-sale-may-not-,20221109T135125,"Mark Zuckerberg, the CEO of Meta Platforms Inc META , said he was accountable for missteps at the social media giant as the company announced the mass firing of thousands of employees on Wednesday. Zuckerberg interacted with hundreds of Meta employees on Tuesday and was downcast, the company ...",https://cdn.benzinga.com/files/images/story/2022/11/09/mark_avatar.png?optimize=medium&dpr=2&auto=webp&width=3840,Benzinga,www.benzinga.com,Life Sciences,0.25,Financial Markets,0.796627,Manufacturing,0.25,-0.00715,Neutral
