user_id,description,location,following,followers,totaltweets,retweetcount,text,hashtags
1369,"Slava Ukraini__ __ #RESIST  __#UK_ProEU _@Aio77763859 ____ __ ________ #be_HAPPY __FOLLOW ALL FRIENDS__ #EMPATHY
Berkeley, CA.LLS","US, EU_UK __ GREATFUL __ ",20435,20279,88736,59,"POTUS on a roll!
Jobless rate hits lowest ever!
Only 3.5% unemployed
#BidenBoom works for US. He cares about people
GOP has no plan for economy 
They don’t care 
All they care about is chaos &amp; POWER 
#LockThemUp
#ProudBlue #DemVoice1 #Fresh
https://t.co/aVzzgVXr0E https://t.co/YQusHmXi0e",['BidenBoom']
1357,Sailed the seven seas and had fantastic adventures! U.S. Navy (Submarine) Veteran! Supply Chain & Logistics Expert!,,112,36,10859,0,@POTUS Which means more interest rate hikes! SMH  Layoffs are coming though! Big companies are announcing layoffs! So much for unemployment Joe!,[]
1370,"No DM's please Democracy must be defended against tyranny  Travel anywhere  I _ national parks, #nature  #DemVoice1  #OBV #wtpEarth #Rabbithole #ProudBlue",UT + NV,10473,12125,157535,59,"POTUS on a roll!
Jobless rate hits lowest ever!
Only 3.5% unemployed
#BidenBoom works for US. He cares about people
GOP has no plan for economy 
They don’t care 
All they care about is chaos &amp; POWER 
#LockThemUp
#ProudBlue #DemVoice1 #Fresh
https://t.co/aVzzgVXr0E https://t.co/YQusHmXi0e",['BidenBoom']
1371,"___________
Podcast_____@fool_palace _________________@narutohimegoto __________@matchside _______________________________________________________",____ PartII,300,288,26021,12,"When McDonald’s said it would temporarily close its U.S. offices as it conducts layoffs, it brought attention to a debate: What is the best way to let people go? https://t.co/fBPoVeZAbv",[]
1372,,Worldwide,593,40,2436,18,"To my mind, this would help explain why inflation really started gathering steam well before the unemployment rate fell to pre-Covid levels, and should also open up the possibility that inflation could fall significantly without seeing mass layoffs. https://t.co/9F1n35WyQK",[]
1373,__,,173,54,1349,0,"@SecRaimondo @POTUS Fake news!! More homeless all over they don’t work!! Seasonal jobs opening!! Stores closed big tech, amazon layoffs, did they count them to the unemployment count?",[]
1374,We __ #Malaysia. Our mission is to provide tools & resources to law firms so they have a platform to share their knowledge with the world. #lawtwitter,Malaysia,966,410,14078,6,"Legal Tech's SVB Fallout: More Layoffs, Client Scrutiny Expected Amid Financial Reckonings https://t.co/vb8ZVZh6uI",[]
1375,Me,,217,145,6792,7,"#McDonald’s restructuring this week

Hundreds of #layoffs &amp; reductions in staff packages

#Job cuts and changes have affected employees in the US &amp; abroad

At Chicago HQ &amp; in its field offices
Across departments incl marketing and operations
$MCD
https://t.co/wi9Wx7cruR","['McDonald', 'layoffs', 'Job']"
1376,"broker of any good/service, cold caller, yeah it's a sales call",,675,318,16233,3,@FreightAlley Got a feeling freight waves will be running more stories about bankruptcies on the asset side and mass layoffs on the non asset side in the next 3-4 weeks,[]
1377,Wrecking lot proprietor. __ https://t.co/3Kkvyp9oyr banner: https://t.co/0xpuZ5l6JW,Outside of town about a mile.,1727,678,17253,18,"To my mind, this would help explain why inflation really started gathering steam well before the unemployment rate fell to pre-Covid levels, and should also open up the possibility that inflation could fall significantly without seeing mass layoffs. https://t.co/9F1n35WyQK",[]
1378,self identifying correctly as a biological man.,"Brooklyn, NY",252,75,7951,0,@HerpsNicholas @Beasl10Leigh @tru3lycan6 @JustMaxWilson @GeorgeTakei @DavidCornDC Let’s see how it is going to work out for them.   I predict bud light layoffs in few months.  Unless progressive America will pick up the tap.,[]
1379,"grandma/mom/yellow-dog Dem. former county-level elected official, retired secretary. Every act of kindness is an act of Resistance. she/her",,223,1699,447569,0,"BILLS, VET, GETTING OUT OF UT - URGENT! Neurodivergent. Trans masc. Queer. Their job is cutting hours &amp; threatening layoffs so they're behind on *everything*. And they really aren't safe in UT. 

Pls RT/QT. Pls do what you can. #HelpFolksLive2023 https://t.co/PBCtNgTNvf",['HelpFolksLive2023']
1380,Ingeniería preventiva-correctiva multimarca a equipo biomedico/industrial asesoría y soporte: https://t.co/f50LDg5zvQ  preciso.com@live.com.mx,san luis potosi slp,809,1833,407393,5,Workforce Layoffs 2023: Big Tech’s Loss Is Another Industry’s Gain https://t.co/yWk7TSrUtS via @Forbes #FutureofWork #tech https://t.co/cb4esC2xoX,['FutureofWork']
1381,My journey to leave the 9 to 5 via buying solid dividend/growth companies via $0 commissions/fractional shares and hold for life. Not a financial advisor. DYOR.,USA,951,2051,12606,0,"@chutneylife @StealthQE4 When massive layoffs hit across all sectors, and they can't make interest payments on their multiple credit cards.",[]
1382,________,,95,11,1791,22,Coming U.S. credit crunch to weaken labor market https://t.co/xYiPH3diYv via @SoberLook https://t.co/n01JyFyll4,[]
1383,"God Family Country __ Wife, Mom, MaeMae of 13. Mama Bear. Pro-Yeshua-Jesus, Constitutionalist Independent Free Thinker. No DM’s Please.",,4634,1888,6138,1057,"According to @actblue the layoffs are a “restructuring” to help ensure its “long-term financial sustainability. 

#FollowTheMoney
https://t.co/qyaXLE3Ysw",[]
1384,"Green tech advisor, climate change believer, carbon tax skeptic, parent, aunty, sailor, choir member, Co-Founder of Nori LLC (https://t.co/VGWZahtdk6)","Vancouver, BC, Canada",377,1096,33900,0,"What does this tell us about @Microsoft 's definition of ""sustainable""? Or @Sting 's? A future in which only the wealthiest 5% survive? Largely dependent on passive income (a share of the value poorer people generate), how does this rich people plan work?

https://t.co/89JgN74Qk0",[]
1385,And with His stripes we are healed. Overqualified college grad. Waterboarding P.C. 1 tweet @ a time. Connoisseur of beer and Texas Toast.,"San Antonio, TX",1652,817,120905,547,"Not only layoffs, but also cutting pay for survivors.

Everything is fine ... __ __ __
Not a recession … __
Fed still raising rates ? https://t.co/Yd7ePEMy2k",[]
1386,"Machine Designer / Industrial Engineer / Production Engineer / Manufacturing Engineer
https://t.co/SOIa1GMKMC",Egypt,629,994,2518,0,"Amazon, Meta, and other tech giants are cutting middle management to be more efficient. It's a risky move that could backfire. https://t.co/v84aMOoate",[]
1387,Executive Director - @employamerica. RTs/likes != endorsements. https://t.co/tKsuuvVYoc @SkandaAmarnath@econtwitter.net,,4050,21185,41082,18,"To my mind, this would help explain why inflation really started gathering steam well before the unemployment rate fell to pre-Covid levels, and should also open up the possibility that inflation could fall significantly without seeing mass layoffs. https://t.co/9F1n35WyQK",[]
1388,Attended Midvale School for The Gifted.,"Miami, FL",1024,609,160318,18,"To my mind, this would help explain why inflation really started gathering steam well before the unemployment rate fell to pre-Covid levels, and should also open up the possibility that inflation could fall significantly without seeing mass layoffs. https://t.co/9F1n35WyQK",[]
1389,"Tweets on the Human Side of Tech Interviews for Engineers & Managers l Marathoner *Training for Tokyo & Boston 2023* I Talent Stacking: coding __, writing",New York City,894,939,8641,0,"@dklineii I wonder if this is a bit of pre-suasion 

To give companies cover to do more layoffs because “AI” __",[]
1390,Proud member of #TeamDemocracy ____#TeamBiden ____#IStandWithUkraine #GOPUnfitToGovern #VoteBlueToSaveWomen #VoteBlueToSaveOurKids #NOLISTS,,9638,8838,219281,59,"POTUS on a roll!
Jobless rate hits lowest ever!
Only 3.5% unemployed
#BidenBoom works for US. He cares about people
GOP has no plan for economy 
They don’t care 
All they care about is chaos &amp; POWER 
#LockThemUp
#ProudBlue #DemVoice1 #Fresh
https://t.co/aVzzgVXr0E https://t.co/YQusHmXi0e",['BidenBoom']
1391,"Web3 Sports Fanatic | Exploring the Exciting Intersection of NFTs, Gaming, and Sports | Passion for Sports and Digital Ownership","Grand Rapids, MI",720,187,645,0,"It might be over for Twitch.

- layoffs over the last few weeks
- no response to Kick
- no public roadmap on future developments 

Only takes a few more pieces and the dominos will fall.",[]
1392,"Christian, husband, father, conservative, hunter, lifetime NRA member, dive instructor #Trump2024",In a blind or underwater,725,289,3100,0,"@SecRaimondo @POTUS LIAR, tech sector alone had 330k layoffs. You wouldn’t know the truth if it bit you in the a$$",[]
819,"I'm here to learn and hopefully help retail investors....And talk fishing.

Not investment advice. Do your own Due Diligence.",South Flurda,2755,30292,74477,1,@RJRCapital big tech hoarded talent during zirp/QE - why i've said the first 10% laid off aren't actual layoffs,[]
1393,"Former actor, current teacher, lover of black jellybeans. Views= mine She/her 
madeleinedeliee@gmail.com
@Fodors @CNN @WaPo @InStyle @Playboy @SyFy #binders",DC Metro area,1266,1476,2095,221,"You’ve most likely read about the layoffs. I’ve lost my staff job at Bustle. *I’m looking for editing, writing work for May &amp; beyond.* I feel numb, along with a crippling fear that I don’t have the following to get a post like this seen, but I welcome any help. #JournoRequest  1/",[]
839,___________,"Florida, USA",558,410,26867,0,@WhiteHouse lol lies. There’s layoffs all over the country,[]
1394,Semi retired tech entrepreneur of 20 years,"Atlanta, GA",304,589,14681,1,@RJRCapital big tech hoarded talent during zirp/QE - why i've said the first 10% laid off aren't actual layoffs,[]
1395,"NSFW. 42 Black professional male in Raleigh, NC. Dominant. Here to share some of my thoughts. Feel free to DM","Raleigh, NC",934,175,438,0,@_PetiteTing Honestly it depends on the field you’re in. A lot of companies are doing layoffs currently. Especially in Tech.,[]
1396,,"Pennsylvania, USA",1251,390,161265,2,"Meta's layoffs are affecting customer service and leaving influencers and businesses on Instagram and Facebook in the lurch, report says https://t.co/F3ujO2rxfA",[]
1397,Yo mama,In Yo Mama,293,67,3359,1,"Despite Recent Wave Of Mass Layoffs, Tech Companies Are Still Hiring, Report Reveals

U.S. employers added just 236,000 jobs in March.

CompTIA reports that tech jobs increased by 197,000 in March. https://t.co/RLTcclrRjJ",[]
1398,"Former central banker and capital market specialist commenting on markets, politics and other major topics",,517,768,2734,0,@SullyCNBC Layoffs vs cutting comp or paring back on recent increases?,[]
1399,ALUMNI of CSUN working towards a masters at CSULA while living life at the same time. Yup that’s me.,"Lake Balboa, Los Angeles",232,61,10103,115,"Lawmakers have asked the U.S. Department of Justice to review the ‘Warner Bros. Discovery’ merger, alleging the deal is responsible for hollowing out an iconic American studio after it caused layoffs and harmed workers in the process.

Source: @latimes https://t.co/5t5QwmCC0H",[]
1400,Finance News & Media. Twitter Delayed. Latest News + Active community: https://t.co/YVOQfSgPsA Live Shows: https://t.co/7zPTl7loiT Podcast: https://t.co/ndyXcwWEQf,"Downtown Detroit, MI & NYC",2253,260470,187975,1,"Despite Recent Wave Of Mass Layoffs, Tech Companies Are Still Hiring, Report Reveals

U.S. employers added just 236,000 jobs in March.

CompTIA reports that tech jobs increased by 197,000 in March. https://t.co/RLTcclrRjJ",[]
1401,,Korea,1370,58,4980,32,"The high frequency data (job openings, layoffs) is showing a collapse but the lagged data (payrolls, CPI) remains strong, which means that markets are going to realize this is a COLOSSAL policy error.

Too late for bailout. https://t.co/c8YRuPot4s",[]
1402,“it loves coke” - Cocaine Bear,"Stockholm, Sweden",1192,175,8412,18,"To my mind, this would help explain why inflation really started gathering steam well before the unemployment rate fell to pre-Covid levels, and should also open up the possibility that inflation could fall significantly without seeing mass layoffs. https://t.co/9F1n35WyQK",[]
1403,ADULT HUMAN FEMALE,"Florida, USA",4068,1240,40130,0,Facebook Layoffs Leave Business Customers Without Support https://t.co/uIQrV3QuZF,[]
1404,Co-host of the Odd Lots podcast.,New York City,6137,340085,412350,18,"To my mind, this would help explain why inflation really started gathering steam well before the unemployment rate fell to pre-Covid levels, and should also open up the possibility that inflation could fall significantly without seeing mass layoffs. https://t.co/9F1n35WyQK",[]
1405,"Cartoonist Animator, painter, Fanartist, pansexuel,(accational 18+ content  Warning), writer/illustrator on the moville reboot comic, Netherlands______","Katwijk, Nederland",1538,1053,144588,115,"Lawmakers have asked the U.S. Department of Justice to review the ‘Warner Bros. Discovery’ merger, alleging the deal is responsible for hollowing out an iconic American studio after it caused layoffs and harmed workers in the process.

Source: @latimes https://t.co/5t5QwmCC0H",[]
1406,"Mom, grandmother, sister & friend .... A self employed esthetician, part time admin for a wine company and artist! A true hard working American woman! __ MAGA!","California, USA",409,414,7129,0,@WTPRPOed @stompintexan @GavinNewsom @GOP Not only manufacturing jobs. I know of two huge companies in CA having major layoffs now! One being Google.,[]
